user_id,group_id,journal_id,created_at,updated_at,group_title,type,amount,foreign_amount,currency_code,foreign_currency_code,description,date,source_name,source_iban,source_type,destination_name,destination_iban,destination_type,reconciled,category,budget,bill,tags,notes,sepa_cc,sepa_ct_op,sepa_ct_id,sepa_db,sepa_country,sepa_ep,sepa_ci,sepa_batch_id,external_url,interest_date,book_date,process_date,due_date,payment_date,invoice_date,recurrence_id,internal_reference,bunq_payment_id,import_hash,import_hash_v2,external_id,original_source,recurrence_total,recurrence_count,recurrence_date
1,381,386,2023-09-30T06:06:01+02:00,2023-09-30T06:06:01+02:00,,Withdrawal,-32.530000000000,,EUR,,"Drinks with friends",2023-09-28T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Cafe Central",,"Expense account",,"Going out","Going out",,,,,,,,,,,,,,,,,,,,,,,,,,,
1,115,120,2023-09-30T06:05:01+02:00,2023-09-30T06:05:01+02:00,,Withdrawal,-19.210000000000,,EUR,,"Went for groceries",2023-09-28T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,311,316,2023-09-30T06:05:49+02:00,2023-09-30T06:05:49+02:00,,Withdrawal,-5.850000000000,,EUR,,"Coffee to start the day",2023-09-27T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,423,428,2023-09-30T06:06:08+02:00,2023-09-30T06:06:08+02:00,,Withdrawal,-132.500000000000,,EUR,,"Health insurance",2023-09-26T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Health Plus Insurer",,"Expense account",,Insurance,,,"bills,house",,,,,,,,,,,,,,,,,,,,,,,,,
1,310,315,2023-09-30T06:05:49+02:00,2023-09-30T06:05:49+02:00,,Withdrawal,-7.560000000000,,EUR,,"More coffee!",2023-09-25T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,114,119,2023-09-30T06:05:00+02:00,2023-09-30T06:05:00+02:00,,Withdrawal,-9.530000000000,,EUR,,"Round of groceries",2023-09-24T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,309,314,2023-09-30T06:05:48+02:00,2023-09-30T06:05:48+02:00,,Withdrawal,-4.760000000000,,EUR,,"Grab a coffee for the train",2023-09-23T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,465,470,2023-09-30T06:06:14+02:00,2023-09-30T06:06:14+02:00,,Deposit,-1928.820000000000,,EUR,,Salary,2023-09-22T00:00:00+02:00,"JobGiver Inc.",,"Revenue account","Checking Account",NL11XOLA6707795988,"Asset account",,Salary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,380,385,2023-09-30T06:06:01+02:00,2023-09-30T06:06:01+02:00,,Withdrawal,-47.740000000000,,EUR,,"Drinks with friends",2023-09-21T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Cafe Central",,"Expense account",,"Going out","Going out",,,,,,,,,,,,,,,,,,,,,,,,,,,
1,308,313,2023-09-30T06:05:48+02:00,2023-09-30T06:05:48+02:00,,Withdrawal,-4.080000000000,,EUR,,"More coffee!",2023-09-21T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,113,118,2023-09-30T06:05:00+02:00,2023-09-30T06:05:00+02:00,,Withdrawal,-12.370000000000,,EUR,,"Doing groceries",2023-09-21T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,307,312,2023-09-30T06:05:48+02:00,2023-09-30T06:05:48+02:00,,Withdrawal,-7.630000000000,,EUR,,"My daily shot of caffeine",2023-09-19T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,306,311,2023-09-30T06:05:48+02:00,2023-09-30T06:05:48+02:00,,Withdrawal,-7.080000000000,,EUR,,"More coffee!",2023-09-17T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,112,117,2023-09-30T06:05:00+02:00,2023-09-30T06:05:00+02:00,,Withdrawal,-9.240000000000,,EUR,,"Round of groceries",2023-09-17T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,305,310,2023-09-30T06:05:47+02:00,2023-09-30T06:05:47+02:00,,Withdrawal,-7.800000000000,,EUR,,"Cup of coffee to go",2023-09-15T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,379,384,2023-09-30T06:06:00+02:00,2023-09-30T06:06:00+02:00,,Withdrawal,-43.980000000000,,EUR,,"Drinks with friends",2023-09-14T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Cafe Central",,"Expense account",,"Going out","Going out",,,,,,,,,,,,,,,,,,,,,,,,,,,
1,304,309,2023-09-30T06:05:47+02:00,2023-09-30T06:05:47+02:00,,Withdrawal,-7.790000000000,,EUR,,"Cup of coffee to go",2023-09-13T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,111,116,2023-09-30T06:05:00+02:00,2023-09-30T06:05:00+02:00,,Withdrawal,-10.000000000000,,EUR,,"Round of groceries",2023-09-12T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,303,308,2023-09-30T06:05:47+02:00,2023-09-30T06:05:47+02:00,,Withdrawal,-7.140000000000,,EUR,,"My daily shot of caffeine",2023-09-11T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,302,307,2023-09-30T06:05:47+02:00,2023-09-30T06:05:47+02:00,,Withdrawal,-6.330000000000,,EUR,,"Cup of coffee to go",2023-09-09T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,110,115,2023-09-30T06:05:00+02:00,2023-09-30T06:05:00+02:00,,Withdrawal,-8.100000000000,,EUR,,Groceries,2023-09-08T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,378,383,2023-09-30T06:06:00+02:00,2023-09-30T06:06:00+02:00,,Withdrawal,-34.380000000000,,EUR,,"Drinks with friends",2023-09-07T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Cafe Central",,"Expense account",,"Going out","Going out",,,,,,,,,,,,,,,,,,,,,,,,,,,
1,301,306,2023-09-30T06:05:46+02:00,2023-09-30T06:05:46+02:00,,Withdrawal,-6.890000000000,,EUR,,"Cup of coffee to go",2023-09-07T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,409,414,2023-09-30T06:06:06+02:00,2023-09-30T06:06:06+02:00,,Withdrawal,-118.770000000000,,EUR,,"Gas and electricity",2023-09-05T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Greenchoice Electricity",,"Expense account",,"The house",,,"bills,house",,,,,,,,,,,,,,,,,,,,,,,,,
1,300,305,2023-09-30T06:05:46+02:00,2023-09-30T06:05:46+02:00,,Withdrawal,-6.680000000000,,EUR,,"Cup of coffee to go",2023-09-05T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,109,114,2023-09-30T06:05:00+02:00,2023-09-30T06:05:00+02:00,,Withdrawal,-17.180000000000,,EUR,,"Round of groceries",2023-09-05T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,451,456,2023-09-30T06:06:13+02:00,2023-09-30T06:06:13+02:00,,Withdrawal,-77.990000000000,,EUR,,"Filling up the car",2023-09-04T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Shell,,"Expense account",,Car,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,299,304,2023-09-30T06:05:46+02:00,2023-09-30T06:05:46+02:00,,Withdrawal,-6.000000000000,,EUR,,"Coffee to start the day",2023-09-03T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,395,400,2023-09-30T06:06:03+02:00,2023-09-30T06:06:03+02:00,,Withdrawal,-850.000000000000,,EUR,,Rent,2023-09-02T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Land lord",,"Expense account",,"The house",,,"bills,rent",,,,,,,,,,,,,,,,,,,,,,,,,
1,108,113,2023-09-30T06:04:59+02:00,2023-09-30T06:04:59+02:00,,Withdrawal,-17.290000000000,,EUR,,"Round of groceries",2023-09-02T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,8,2023-09-30T06:04:41+02:00,2023-09-30T06:04:41+02:00,"Equally triple split deposit",Deposit,-33.220000000000,,EUR,,"Split 3 of 3 (cat + bud)",2023-09-02T00:00:00+02:00,"Google Revenue",,"Revenue account","Checking Account",NL11XOLA6707795988,"Asset account",,"Daily groceries",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,7,2023-09-30T06:04:41+02:00,2023-09-30T06:04:41+02:00,"Equally triple split deposit",Deposit,-22.330000000000,-43.120000000000,EUR,HUF,"Split 2 of 3 (foreign)",2023-09-02T00:00:00+02:00,"Local Bank",XK886310276512560832,"Revenue account","Checking Account",NL11XOLA6707795988,"Asset account",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,6,2023-09-30T06:04:41+02:00,2023-09-30T06:04:41+02:00,"Equally triple split deposit",Deposit,-22.220000000000,,EUR,,"Split 1 of 3 (all meta)",2023-09-02T00:00:00+02:00,"JobGiver Inc.",,"Revenue account","Checking Account",NL11XOLA6707795988,"Asset account",,"Daily groceries",,,groceries,"I am a note!",,,,,,,,,,2019-03-01,2019-03-02,,,,,,"I am internal ref!",,,,,,,
1,450,455,2023-09-30T06:06:12+02:00,2023-09-30T06:06:12+02:00,,Withdrawal,-75.910000000000,,EUR,,"Filling up the car",2023-09-01T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Shell,,"Expense account",,Car,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,325,330,2023-09-30T06:05:51+02:00,2023-09-30T06:05:51+02:00,,Transfer,-200.000000000000,,EUR,,"Save money",2023-09-01T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Savings Account",NL96DZCO4665940223,"Asset account",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,298,303,2023-09-30T06:05:46+02:00,2023-09-30T06:05:46+02:00,,Withdrawal,-5.270000000000,,EUR,,"Cup of coffee to go",2023-09-01T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,2,5,2023-09-30T06:04:41+02:00,2023-09-30T06:04:41+02:00,"Unequally double split withdrawal",Withdrawal,-14.000000000000,-12.000000000000,EUR,USD,"Split 2 of 2 (foreign)",2023-09-01T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Kwik-E-Mart,,"Expense account",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,4,2023-09-30T06:04:41+02:00,2023-09-30T06:04:41+02:00,"Unequally double split withdrawal",Withdrawal,-10.000000000000,,EUR,,"Split 1 of 2 (all meta)",2023-09-01T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,Rent,groceries,"I am a note",,,,,,,,,,2019-01-01,2019-01-02,,,,,,"I am internal ref",,,,,,,
1,1,3,2023-09-30T06:04:40+02:00,2023-09-30T06:04:40+02:00,"Equally triple split withdrawal",Withdrawal,-11.110000000000,,EUR,,"Split 3 of 3 (cat + bud)",2023-09-01T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Buy and Large",,"Expense account",,"Daily groceries",Groceries,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,2023-09-30T06:04:40+02:00,2023-09-30T06:04:40+02:00,"Equally triple split withdrawal",Withdrawal,-11.110000000000,-12.340000000000,EUR,USD,"Split 2 of 3 (foreign)",2023-09-01T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Kwik-E-Mart,,"Expense account",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,2023-09-30T06:04:40+02:00,2023-09-30T06:04:40+02:00,"Equally triple split withdrawal",Withdrawal,-11.110000000000,,EUR,,"Split 1 of 3 (all meta)",2023-09-01T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,Rent,groceries,"I am a note",,,,,,,,,,2019-01-01,2019-01-02,,,,,,"I am internal ref",,,,,,,
1,377,382,2023-09-30T06:06:00+02:00,2023-09-30T06:06:00+02:00,,Withdrawal,-45.400000000000,,EUR,,"Drinks with friends",2023-08-28T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Cafe Central",,"Expense account",,"Going out","Going out",,,,,,,,,,,,,,,,,,,,,,,,,,,
1,107,112,2023-09-30T06:04:59+02:00,2023-09-30T06:04:59+02:00,,Withdrawal,-11.530000000000,,EUR,,Groceries,2023-08-28T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,297,302,2023-09-30T06:05:45+02:00,2023-09-30T06:05:45+02:00,,Withdrawal,-7.390000000000,,EUR,,"My daily shot of caffeine",2023-08-27T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,422,427,2023-09-30T06:06:08+02:00,2023-09-30T06:06:08+02:00,,Withdrawal,-132.500000000000,,EUR,,"Health insurance",2023-08-26T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Health Plus Insurer",,"Expense account",,Insurance,,,"bills,house",,,,,,,,,,,,,,,,,,,,,,,,,
1,296,301,2023-09-30T06:05:45+02:00,2023-09-30T06:05:45+02:00,,Withdrawal,-7.590000000000,,EUR,,"Coffee to start the day",2023-08-25T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,106,111,2023-09-30T06:04:59+02:00,2023-09-30T06:04:59+02:00,,Withdrawal,-5.710000000000,,EUR,,"Got some groceries",2023-08-24T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,295,300,2023-09-30T06:05:45+02:00,2023-09-30T06:05:45+02:00,,Withdrawal,-4.120000000000,,EUR,,"Coffee to start the day",2023-08-23T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,464,469,2023-09-30T06:06:14+02:00,2023-09-30T06:06:14+02:00,,Deposit,-1982.620000000000,,EUR,,Salary,2023-08-22T00:00:00+02:00,"JobGiver Inc.",,"Revenue account","Checking Account",NL11XOLA6707795988,"Asset account",,Salary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,376,381,2023-09-30T06:06:00+02:00,2023-09-30T06:06:00+02:00,,Withdrawal,-38.710000000000,,EUR,,"Drinks with friends",2023-08-21T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Cafe Central",,"Expense account",,"Going out","Going out",,,,,,,,,,,,,,,,,,,,,,,,,,,
1,294,299,2023-09-30T06:05:45+02:00,2023-09-30T06:05:45+02:00,,Withdrawal,-4.310000000000,,EUR,,"Cup of coffee to go",2023-08-21T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,105,110,2023-09-30T06:04:59+02:00,2023-09-30T06:04:59+02:00,,Withdrawal,-15.850000000000,,EUR,,"Doing groceries",2023-08-21T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,293,298,2023-09-30T06:05:44+02:00,2023-09-30T06:05:44+02:00,,Withdrawal,-6.070000000000,,EUR,,"My daily shot of caffeine",2023-08-19T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,292,297,2023-09-30T06:05:44+02:00,2023-09-30T06:05:44+02:00,,Withdrawal,-7.360000000000,,EUR,,"Grab a coffee for the train",2023-08-17T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,104,109,2023-09-30T06:04:59+02:00,2023-09-30T06:04:59+02:00,,Withdrawal,-11.340000000000,,EUR,,"Round of groceries",2023-08-17T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,291,296,2023-09-30T06:05:44+02:00,2023-09-30T06:05:44+02:00,,Withdrawal,-4.550000000000,,EUR,,"Coffee to start the day",2023-08-15T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,375,380,2023-09-30T06:06:00+02:00,2023-09-30T06:06:00+02:00,,Withdrawal,-46.690000000000,,EUR,,"Drinks with friends",2023-08-14T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Cafe Central",,"Expense account",,"Going out","Going out",,,,,,,,,,,,,,,,,,,,,,,,,,,
1,290,295,2023-09-30T06:05:44+02:00,2023-09-30T06:05:44+02:00,,Withdrawal,-6.660000000000,,EUR,,"My daily shot of caffeine",2023-08-13T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,103,108,2023-09-30T06:04:59+02:00,2023-09-30T06:04:59+02:00,,Withdrawal,-13.250000000000,,EUR,,"Round of groceries",2023-08-12T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,289,294,2023-09-30T06:05:43+02:00,2023-09-30T06:05:43+02:00,,Withdrawal,-5.430000000000,,EUR,,"Cup of coffee to go",2023-08-11T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,288,293,2023-09-30T06:05:43+02:00,2023-09-30T06:05:43+02:00,,Withdrawal,-6.090000000000,,EUR,,"Grab a coffee for the train",2023-08-09T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,102,107,2023-09-30T06:04:58+02:00,2023-09-30T06:04:58+02:00,,Withdrawal,-16.440000000000,,EUR,,"Round of groceries",2023-08-08T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,374,379,2023-09-30T06:06:00+02:00,2023-09-30T06:06:00+02:00,,Withdrawal,-42.290000000000,,EUR,,"Drinks with friends",2023-08-07T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Cafe Central",,"Expense account",,"Going out","Going out",,,,,,,,,,,,,,,,,,,,,,,,,,,
1,287,292,2023-09-30T06:05:43+02:00,2023-09-30T06:05:43+02:00,,Withdrawal,-7.530000000000,,EUR,,"More coffee!",2023-08-07T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,408,413,2023-09-30T06:06:06+02:00,2023-09-30T06:06:06+02:00,,Withdrawal,-125.900000000000,,EUR,,"Gas and electricity",2023-08-05T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Greenchoice Electricity",,"Expense account",,"The house",,,"bills,house",,,,,,,,,,,,,,,,,,,,,,,,,
1,286,291,2023-09-30T06:05:43+02:00,2023-09-30T06:05:43+02:00,,Withdrawal,-7.060000000000,,EUR,,"Coffee to start the day",2023-08-05T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,101,106,2023-09-30T06:04:58+02:00,2023-09-30T06:04:58+02:00,,Withdrawal,-18.970000000000,,EUR,,"Doing groceries",2023-08-05T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
1,449,454,2023-09-30T06:06:12+02:00,2023-09-30T06:06:12+02:00,,Withdrawal,-73.040000000000,,EUR,,"Get gas",2023-08-04T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Shell,,"Expense account",,Car,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,285,290,2023-09-30T06:05:42+02:00,2023-09-30T06:05:42+02:00,,Withdrawal,-4.220000000000,,EUR,,"Grab a coffee for the train",2023-08-03T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",Starbucks,,"Expense account",,Coffee,Groceries,,"coffee,groceries",,,,,,,,,,,,,,,,,,,,,,,,,
1,394,399,2023-09-30T06:06:03+02:00,2023-09-30T06:06:03+02:00,,Withdrawal,-850.000000000000,,EUR,,Rent,2023-08-02T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account","Land lord",,"Expense account",,"The house",,,"bills,rent",,,,,,,,,,,,,,,,,,,,,,,,,
1,100,105,2023-09-30T06:04:58+02:00,2023-09-30T06:04:58+02:00,,Withdrawal,-7.440000000000,,EUR,,"Went for groceries",2023-08-02T00:00:00+02:00,"Checking Account",NL11XOLA6707795988,"Asset account",SuperMarket,,"Expense account",,"Daily groceries",Groceries,,groceries,,,,,,,,,,,,,,,,,,,,,,,,,
